flow_duration,upstream_volume,downstream_volume,num_packets_upstream,num_packets_downstream,upstream_packet_size_mean,upstream_packet_size_median,upstream_packet_size_std,upstream_packet_size_min,upstream_packet_size_max,upstream_packet_size_25th_percentile,upstream_packet_size_75th_percentile,upstream_packet_size_10th_percentile,upstream_packet_size_90th_percentile,downstream_packet_size_mean,downstream_packet_size_median,downstream_packet_size_std,downstream_packet_size_min,downstream_packet_size_max,downstream_packet_size_25th_percentile,downstream_packet_size_75th_percentile,downstream_packet_size_10th_percentile,downstream_packet_size_90th_percentile,upstream_interarrival_time_mean,upstream_interarrival_time_median,upstream_interarrival_time_std,upstream_interarrival_time_min,upstream_interarrival_time_max,upstream_interarrival_time_25th_percentile,upstream_interarrival_time_75th_percentile,upstream_interarrival_time_10th_percentile,upstream_interarrival_time_90th_percentile,downstream_interarrival_time_mean,downstream_interarrival_time_median,downstream_interarrival_time_std,downstream_interarrival_time_min,downstream_interarrival_time_max,downstream_interarrival_time_25th_percentile,downstream_interarrival_time_75th_percentile,downstream_interarrival_time_10th_percentile,downstream_interarrival_time_90th_percentile,label
11.107592000,802700,705892,12102,7512,66.32787968930755,66.0,2.6318463929621836,66,94,66.0,66.0,66.0,66.0,93.96858359957402,94.0,0.9050653864120519,66,94,94.0,94.0,94.0,94.0,0.0009179054623584828,0.0,0.008930624933978162,0E-9,0.312704000,0E-9,0.000001000,0E-9,0.000238000,0.0014788374384236453,0.000911,0.008536436093473924,0.000002000,0.311827000,0.0008570000,0.0009320000,0.000601000,0.000954000,Cellular
0.089954000,510,510,7,7,72.85714285714286,66.0,20.227280023346122,54,94,54.0,94.0,54.0,94.0,72.85714285714286,66.0,20.227280023346122,54,94,54.0,94.0,54.0,94.0,0.014992333333333335,0.013534,0.016068848044171264,0E-9,0.033394000,0.00038150000,0.02850450000,0E-10,0.0314430000,0.010759333333333334,0.001701,0.015429987850502886,0.000013000,0.033325000,0.00023225000,0.02148025000,0.0000785000,0.0304985000,Cellular
24.419550000,141362,282002,1794,3007,78.79710144927536,78.0,7.446561618443521,54,94,78.0,86.0,66.0,86.0,93.78184236780845,94.0,2.4318309824573814,66,94,94.0,94.0,94.0,94.0,0.0030381305075292803,0.0,0.008120001064235244,0E-9,0.075674000,0E-9,0.000095000,0E-54,0.01005539999999999918145476840,0.008123588822355289,0.000378,0.1979678479899173,0.000001000,9.307424000,0.00035800000,0.00039775000,0.0001370000,0.0009695000,Cellular
6.109136000,407296,507778,6160,5403,66.11948051948052,66.0,1.818169841160105,66,94,66.0,66.0,66.0,66.0,93.9807514343883,94.0,0.7134916761476255,66,94,94.0,94.0,94.0,94.0,0.0009918954375710343,0.0,0.0064652724911868535,0E-9,0.167471000,0E-10,0.0000010000,0E-52,0.0003090000000000000000000000000,0.0011308965198074787,0.000912,0.0036090193065891445,0.000005000,0.121945000,0.00082300000,0.00093800000,0.0005510000000000000000000000000,0.0009700000000000000000000000000,Cellular
21.509368000,857298,780262,15157,8311,56.56119284818895,54.0,7.325548725878088,54,94,54.0,54.0,54.0,66.0,93.88304656479364,94.0,2.0905587223222573,54,94,94.0,94.0,94.0,94.0,0.0014191982053312218,0.000507,0.02981324419062249,0E-9,2.837763000,0.00045800000,0.00072500000,0E-10,0.0009630000,0.002587779542719615,0.001446,0.040487617123872,0.000011000,2.882778000,0.00121300000,0.00147900000,0.0007509000000000000909494701773,0.001884000000000000000000000000,Cellular
10.685619000,1763510,781056,18769,11742,93.95865522936758,94.0,1.071205222956021,66,94,94.0,94.0,94.0,94.0,66.51814001021972,66.0,3.1044014320382636,66,94,66.0,66.0,66.0,66.0,0.0005693520886615516,0.000319,0.0014727262523081667,0E-9,0.077997000,0.00018700000,0.00048200000,0.0001240000000000000000000000000,0.0008790000000000000000000000000,0.0009101074014138488,0.000521,0.001941579355006107,0.000002000,0.093293000,0.000304000,0.000832000,0.000173000,0.001563000,Cellular
10.539119000,3962590,1424682,43829,15163,90.41023066919163,94.0,7.384460429249836,66,94,94.0,94.0,78.0,94.0,93.95779199366879,94.0,1.0785342713052282,66,94,94.0,94.0,94.0,94.0,0.00024046504517659942,0.0,0.0017864152966226585,0E-9,0.080668000,0E-11,0E-11,0E-49,0.00008730000000000291038304567337,0.0006950984039044981,0.000593,0.002541808331750307,0E-9,0.170347000,0.00008400000,0.00094700000,0.00003500000000000000000000000000,0.0009740000000000000000000000000,Cellular
10.682935000,52934,420970,963,4481,54.967808930425754,54.0,6.120923020638075,54,94,54.0,54.0,54.0,54.0,93.94554786877929,94.0,1.4194687197767293,54,94,94.0,94.0,94.0,94.0,0.011104884615384615,0.0097135,0.008152270905709356,0E-9,0.131352000,0.00890675000,0.01088875000,0.007530900000000000076738615462,0.01616969999999999811279849382,0.002384575,0.002052,0.003157444278760311,0.000013000,0.087658000,0.00144450000,0.00222625000,0.001027000000000000000000000000,0.003088399999999999636202119291,Cellular
19.347873000,9694,10802,115,145,84.29565217391304,94.0,15.374263019303648,60,94,60.0,94.0,60.0,94.0,74.49655172413793,94.0,20.004903613423775,54,94,54.0,94.0,54.0,94.0,0.06076707894736842,0.0007925,0.12664638326410538,0E-9,0.641414000,0.00001300000,0.05524625000,0E-57,0.2204424000000000091858964879,0.1343600625,0.010412000000000001,0.5429084036177872,0.000010000,5.628003000,0.00004300000,0.10511375000,0.00002930000000000000071054273576,0.2093323000000003531511083565,Wired
0.518630000,673,630,9,8,74.77777777777777,66.0,16.44519517805868,60,94,60.0,94.0,60.0,94.0,78.75,87.0,17.84656829757475,54,94,63.0,94.0,54.0,94.0,0.06097175,0.0351205,0.09470371480080085,0.006313000,0.291348000,0.01366675000,0.04738625000,0.006439000000000000011990408666,0.1232506999999999573427444943,0.074086,0.010253,0.12039894816262585,0.000016000,0.332896000,0.0032625000,0.0844560000,0.00008320000000000000994759830064,0.1892842000000000850352677162,Wired
10.097998000,424100,848960,6139,9032,69.08291252647011,66.0,5.281529900012164,60,78,66.0,78.0,66.0,78.0,93.99468556244464,94.0,0.36204382168827154,66,94,94.0,94.0,94.0,94.0,0.0016451609644835452,0.0,0.0044666681633152875,0E-9,0.098056000,0E-11,0.00000100000,0E-51,0.008939000000000000000000000000,0.0011120910198206178,3e-05,0.0026620486593191143,0.000001000,0.079835000,0.0000070000,0.0014685000,0.000004000,0.002252000,Wired
10.298480000,1488374,640420,22551,6814,66.00035475145226,66.0,0.053272991450734795,66,74,66.0,66.0,66.0,66.0,93.98591135896683,94.0,0.5893829837636118,66,94,94.0,94.0,94.0,94.0,0.0004566930820399113,0.0,0.001649505761335041,0E-9,0.033152000,0E-11,0E-11,0E-50,0.00005600000000000000000000000000,0.0015115904887714662,3.8e-05,0.0025188156870395505,0.000001000,0.038155000,0.000014000,0.001583000,0.000007000000000000000000000000000,0.006028000000000000000000000000,Wired
10.424863000,1367550,430268,14564,7686,93.89934084042845,94.0,1.7595724339110848,60,94,94.0,94.0,94.0,94.0,55.9807442102524,54.0,7.9599939036662795,54,94,54.0,54.0,54.0,54.0,0.0007158458422028428,0.000344,0.001843028782813962,0E-9,0.177403000,0.0000080000,0.0011665000,0.000005000000000000000000000000000,0.001905000000000000000000000000,0.0013558564736499675,0.00115,0.0024965167117760915,0.000003000,0.187964000,0.000501000,0.001909000,0.00003000000000000000000000000000,0.002753600000000000363797880709,Wired
11.792134000,29802932,10160348,317059,153646,93.99806345191274,94.0,0.21937694708542646,60,94,94.0,94.0,94.0,94.0,66.1282949116801,66.0,1.365981515613886,54,94,66.0,66.0,66.0,66.0,3.719235597272424e-05,3.6e-05,5.163923604812766e-05,0E-9,0.006809000,0.00002200000,0.00004900000,0.00001200000000000000000000000000,0.00006100000000000000000000000000,7.672108431774545e-05,7.2e-05,0.00010062419866579344,0.000007000,0.009391000,0.000060000,0.000084000,0.00004800000000000000000000000000,0.00009700000000000000000000000000,Wired
21.225582000,2188,2422,31,29,70.58064516129032,66.0,9.365803733257092,66,94,66.0,66.0,66.0,85.0,83.51724137931035,84.0,8.990553334533073,66,94,79.0,94.0,72.4,94.0,0.7075188,0.000198,2.509163265867348,0E-9,9.989246000,0E-11,0.03600450000,0E-58,0.3361913000000002059763914986,0.7580553571428571,9.9e-05,2.59325402038296,0.000010000,10.000469000,0.00003025000,0.08396950000,0.00001800000000000000000000000000,0.3489179000000001611816458080,Wired
7.601013000,259846,801012,4308,8524,60.317084493964714,60.0,3.2624842851005464,60,94,60.0,60.0,60.0,60.0,93.97137494134209,94.0,1.0294852607543552,54,94,94.0,94.0,94.0,94.0,0.0017648024146737868,0.001098,0.00238847397128064,0E-9,0.072222000,0.0000350000,0.0029035000,0E-52,0.004632000000000000000000000000,0.0008918215417106653,0.000384,0.0016129953496744668,0.000001000,0.069923000,0.0000060000,0.0014780000,0.000004000000000000000000000000000,0.001967000000000000000000000000,Wired
20.298105000,710,1187,10,15,71.0,66.0,10.1762250149825,60,94,66.0,72.75,65.4,84.1,79.13333333333334,79.0,8.391038303423707,66,94,76.5,84.0,66.0,88.2,2.255345,0.018695,4.419601309177984,0.008879000,10.092992000,0.017969000,0.088944000,0.009038200000000000008837375276,10.02513280000000001506776925,1.4488192857142859,0.0002705,3.6566778536409967,0.000011000,10.100433000,0.00003175000,0.03360425000,0.00001780000000000000026645352591,7.053871200000010677705120088,Wired
10.504939000,1720,1924,25,23,68.8,66.0,7.783529619223746,66,94,66.0,66.0,66.0,72.0,83.65217391304348,90.0,11.348242537752363,66,94,76.5,94.0,66.0,94.0,0.43770525,0.0023825,2.056547750696683,0E-9,10.091664000,0E-11,0.02781350000,0E-60,0.07531369999999999651763005204,0.4774960909090909,9.55e-05,2.1497416765152417,0.000007000,10.100161000,0.00002375000,0.03175750000,0.00001310000000000000008881784197,0.06224800000000006443912070608,Wired
0.088701000,718,676,9,8,79.77777777777777,78.0,14.015864027752427,66,94,66.0,94.0,66.0,94.0,84.5,94.0,13.341664064126334,66,94,72.0,94.0,66.0,94.0,0.00564125,0.002643,0.007723697148571864,0.000071000,0.023142000,0.00101725000,0.00616700000,0.0007318000000000000628830321148,0.01363669999999999758788504778,0.012667857142857144,0.004374,0.018714069310090124,0.000040000,0.048546000,0.0004975000,0.0173600000,0.00005980000000000000293098878501,0.03647760000000000714592829354,Wired
10.066655000,423388,890602,5913,9475,71.60290884491798,66.0,9.223172979980992,60,94,66.0,78.0,66.0,94.0,93.99493403693931,94.0,0.3534797664649189,66,94,94.0,94.0,94.0,94.0,0.0017027494925575103,0.0,0.004114436722348416,0E-9,0.153498000,0E-11,0.00003100000,0E-52,0.008940900000000000545696821064,0.0010607925902469918,3.2e-05,0.0023674641956235288,0.000001000,0.108495000,0.00000700000,0.00142275000,0.000004000000000000000000000000000,0.002294000000000000000000000000,Wired
10.080788000,198586,855540,2639,9102,75.25047366426676,66.0,10.888250285466844,60,94,66.0,86.0,66.0,94.0,93.99472643375083,94.0,0.3606491097091931,66,94,94.0,94.0,94.0,94.0,0.0038213752843062926,1e-06,0.00551693363086073,0E-9,0.035828000,0E-11,0.00892900000,0E-53,0.009138300000000000181898940355,0.0011017355235688386,0.000893,0.0019286373357352035,0.000002000,0.032628000,0.000013000,0.000969000,0.000006000,0.001905000,Wired
20.298093000,756,1187,11,15,68.72727272727273,66.0,8.956460339787244,60,94,66.0,66.0,66.0,74.0,79.13333333333334,79.0,8.391038303423707,66,94,76.5,84.0,66.0,88.2,2.0298093,0.026668499999999998,4.205428569083089,0E-9,10.026089000,0.00447850000,0.11710275000,0E-62,9.994703299999999987610621588,1.4488062857142856,0.0002165,3.6398602027435367,0.000029000,10.079422000,0.00007575000,0.03182950000,0.00003480000000000000071054273576,7.038655500000010521679527642,Wired
10.162595000,166888,804846,2402,8563,69.47876769358868,66.0,5.45060042974351,66,86,66.0,78.0,66.0,78.0,93.99112460586242,94.0,0.4793475318603169,66,94,94.0,94.0,94.0,94.0,0.004232645564348188,0.005203,0.0039191983428467905,0E-9,0.033906000,0E-9,0.007962000,0E-9,0.008077000,0.0011869395001167951,0.000147,0.0022325196443102515,0.000001000,0.032336000,0.00000700000,0.00122300000,0.000005000000000000000000000000000,0.004684500000000002728484105319,Wired
4.444231000,320402,125734,3413,1797,93.87694110753003,94.0,1.755606933488485,60,94,94.0,94.0,94.0,94.0,69.968836950473,66.0,9.64025105224697,66,94,66.0,66.0,66.0,94.0,0.0013025296014067995,2.4e-05,0.007799443251559934,0E-9,0.351855000,0.00001500000,0.00150200000,0.00001100000000000000000000000000,0.003464900000000000090949470177,0.002451442093541203,0.001425,0.008778952475787328,0.000005000,0.278473000,0.00012050000,0.00294025000,0.0000280000,0.0048110000,Wired
20.178469000,1371450,555618,14591,8319,93.99287231855253,94.0,0.4342482432277244,66,94,94.0,94.0,94.0,94.0,66.78903714388748,66.0,4.46003276942476,66,94,66.0,66.0,66.0,66.0,0.001383032762165867,1.8e-05,0.06289300445203251,0E-9,7.027971000,0.00000800000,0.00023200000,0.000006000000000000000000000000000,0.0009160000000000000000000000000,0.0024258780956960806,0.000187,0.08347343600196602,0.000003000,7.059310000,0.00002800000,0.00054575000,0.00001300000000000000000000000000,0.003603600000000000363797880709,Wired
20.173272000,948544,376552,10092,5638,93.98969480776853,94.0,0.5221226448724158,66,94,94.0,94.0,94.0,94.0,66.78822277403334,66.0,4.4306321991234086,66,94,66.0,66.0,66.0,66.0,0.0019991330888910913,1.2e-05,0.07637899836661022,0E-9,7.119861000,0.0000070000,0.0002180000,0.000005000,0.001066000,0.003578723257051623,0.00014,0.10243067926165977,0.000004000,7.154596000,0.000019000,0.000530000,0.00001000000000000000000000000000,0.004479400000000000545696821064,Wired
20.528524000,1403,2465,20,29,70.15,66.0,9.314815589891419,66,94,66.0,66.0,66.0,85.9,85.0,85.0,9.207915849187279,66,94,79.0,94.0,72.4,94.0,1.0804471578947368,0.016826,3.1613736364478453,0E-9,10.119246000,0.0000010000,0.0503035000,0E-61,2.111777799999993009709697844,0.7331606785714285,8.35e-05,2.63194038549497,0.000008000,10.100349000,0.00002725000,0.01875200000,0.00001670000000000000017763568394,0.1062999000000000534917887762,Wired
10.066670000,548840,923906,7358,9829,74.59092144604512,66.0,10.690797247477795,60,94,66.0,78.0,66.0,94.0,93.9979652050056,94.0,0.20173224801227563,74,94,94.0,94.0,94.0,94.0,0.0013683118118798423,0.0,0.0034429363859869925,0E-9,0.076568000,0E-9,0.000001000,0E-52,0.008840400000000000545696821064,0.001021537444037444,2.6e-05,0.0021277423286283504,0.000002000,0.056645000,0.00000700000,0.00125425000,0.000004000000000000000000000000000,0.002258000000000000000000000000,Wired
10.475052000,2210298,591736,23520,10659,93.97525510204082,94.0,0.7843660971135276,60,94,94.0,94.0,94.0,94.0,55.515151515151516,54.0,6.418552339357686,54,94,54.0,54.0,54.0,54.0,0.0004453857306858285,5.7e-05,0.000727381633331034,0E-9,0.023018000,0.0000060000,0.0007270000,0E-49,0.001306000000000000000000000000,0.0009828327078251079,0.00082,0.0010082472985643044,0.000003000,0.030038000,0.00037700000,0.00134800000,0.0001160000000000000000000000000,0.001860300000000001091393642128,Wired
13.135880000,735474,301418,7825,4469,93.9902875399361,94.0,0.5014373324694348,66,94,94.0,94.0,94.0,94.0,67.4464085925263,66.0,5.335528433585756,66,94,66.0,66.0,66.0,66.0,0.0016789212678936605,0.000342,0.032439267911344626,0E-9,2.865931000,0.00000900000,0.00269150000,0E-52,0.003998699999999999818101059645,0.0029367564905998208,0.0016965,0.042680078780801316,0.000005000,2.851500000,0.00043175000,0.00385425000,0.0001090000000000000000000000000,0.004655000000000000000000000000,Wired
8.128777000,3212484,829804,48657,8830,66.02305937480733,66.0,0.8021331641745076,60,94,66.0,66.0,66.0,66.0,93.97553793884485,94.0,0.8741590586915261,54,94,94.0,94.0,94.0,94.0,0.00016706628165077275,0.000159,0.00012249056960101582,0E-9,0.005881000,0.00009900000,0.00021400000,0.0000550000,0.0002670000,0.00092021553969872,0.000937,0.0004515989012456159,0.000001000,0.016490000,0.000754000,0.001034000,0.0004420000000000000000000000000,0.001314199999999999818101059645,Wired
20.173311000,990468,421644,10538,6296,93.99013095464035,94.0,0.510957434791955,66,94,94.0,94.0,94.0,94.0,66.97013977128336,66.0,4.594336159462859,66,94,66.0,66.0,66.0,66.0,0.001914519407801082,1.6e-05,0.07451403939921218,0E-9,7.137899000,0.000008000,0.000232000,0.000005000000000000000000000000000,0.001065599999999998544808477163,0.0032046546465448766,0.000136,0.09657265062884998,0.000003000,7.163106000,0.0000200000,0.0004980000,0.00001000000000000000000000000000,0.004158400000000003274180926383,Wired
10.627125000,3734260,1027104,39735,18937,93.9791116144457,94.0,0.7799434849615575,60,94,94.0,94.0,94.0,94.0,54.23794687648519,54.0,2.8095795767905254,54,94,54.0,54.0,54.0,54.0,0.0002674561081189913,1e-05,0.005113532313665298,0E-9,0.714700000,0.00000600000,0.00009600000,0.000004000000000000000000000000000,0.0003990000000000000000000000000,0.0005612114490916773,9.9e-05,0.005799778351670959,0.000003000,0.393426000,0.00002300000,0.00033325000,0.0000120000,0.0007320000,Wired
20.183104000,961046,404556,10225,6090,93.98982885085574,94.0,0.5187167981049465,66,94,94.0,94.0,94.0,94.0,66.42955665024631,66.0,2.9915378491778823,66,94,66.0,66.0,66.0,66.0,0.001974089006259781,1.8e-05,0.0756916624906906,0E-9,7.036884000,0.00000900000,0.00027200000,0.000006000000000000000000000000000,0.002162300000000006548361852765,0.0033146810642141564,0.000187,0.0982775582635034,0.000003000,7.068268000,0.000026000,0.000566000,0.00001300000000000000000000000000,0.004334599999999998544808477163,Wired
1.907497000,10910,125566,178,1337,61.29213483146067,60.0,6.386253328434296,60,94,60.0,60.0,60.0,60.0,93.91623036649214,94.0,1.7761345789944913,54,94,94.0,94.0,94.0,94.0,0.010776819209039548,0.009012,0.00975084768057917,0E-9,0.073489000,0.008781000,0.013451000,0E-56,0.01807740000000000003410605132,0.0014184535928143712,0.000778,0.003888682983499602,0.000003000,0.073462000,0.00068000000,0.00091300000,0.0000175000,0.0012135000,Wired
20.522153000,1205,2285,17,27,70.88235294117646,66.0,9.961691328165466,66,94,66.0,66.0,66.0,88.60000000000001,84.62962962962963,84.0,9.459013398496403,66,94,79.0,94.0,70.8,94.0,1.28263375,0.014606000000000001,3.444611762048209,0E-9,10.110838000,0.00549175000,0.04500300000,0E-10,5.1070830000,0.789312576923077,7e-05,2.741402473433599,0.000009000,10.101059000,0.00002625000,0.02219350000,0.0000155000,0.0930385000,Wired
0.182017000,512,532,7,8,73.14285714285714,66.0,15.614401167176531,60,94,60.0,86.0,60.0,94.0,66.5,66.0,13.92838827718412,54,94,54.0,69.0,54.0,82.8,0.030336166666666668,0.0302735,0.029328018251608252,0E-9,0.062244000,0.00526750000,0.05428875000,0.0024420000,0.0582930000,0.01711957142857143,0.000732,0.027422384973212078,0.000008000,0.060534000,0.0000340000,0.0292475000,0.00001580000000000000115463194561,0.05638380000000000245741205163,Wired
13.070539000,2062002,768212,21937,11610,93.99653553357342,94.0,0.29950548080168865,66,94,94.0,94.0,94.0,94.0,66.1681309216193,66.0,1.4385452340725458,66,86,66.0,66.0,66.0,66.0,0.0005958487873814733,2.5e-05,0.019707448453799684,0E-9,2.915071000,0.00001200000,0.00041600000,0.0000010000,0.0014735000,0.0011226556981652166,0.000399,0.026737048286684446,0.000003000,2.877463000,0.000174000,0.001009000,0.00001900000000000000000000000000,0.002461200000000000727595761418,Wired
10.617981000,3345856,1458194,41361,15515,80.89398225381397,90.0,10.82219595751783,60,94,74.0,90.0,66.0,90.0,93.98607798904287,94.0,0.6990385875350827,54,94,94.0,94.0,94.0,94.0,0.00025672101063829787,0.0,0.0013419176506441523,0E-9,0.037667000,0E-11,0E-11,0E-49,0.00003300000000000000000000000000,0.0006839606806755188,1.4e-05,0.0013820376888973966,0.000001000,0.056858000,0.00000500000,0.00116075000,0.000003000000000000000000000000000,0.001866000000000000000000000000,Wired
10.917178000,98658,958998,1412,10211,69.87110481586403,66.0,7.504335674576177,60,94,66.0,66.0,66.0,78.0,93.91812750954853,94.0,1.5036213093455344,66,94,94.0,94.0,94.0,94.0,0.007737192062367115,3.6e-05,0.017500518578070303,0E-9,0.157873000,0E-10,0.0052580000,0E-9,0.021197000,0.0010668936336924585,0.000827,0.0035057519493238106,0.000002000,0.102198000,0.00081100000,0.00093300000,0.0004709000000000000909494701773,0.0009781000000000003637978807092,Wired
20.298078000,756,1187,11,15,68.72727272727273,66.0,8.956460339787244,60,94,66.0,66.0,66.0,74.0,79.13333333333334,79.0,8.391038303423707,66,94,76.5,84.0,66.0,88.2,2.0298078,0.0224135,4.205316174449267,0E-9,10.026062000,0.00448125000,0.12385800000,0E-62,9.994254199999999987443999316,1.4488114285714284,0.00025,3.6399430229529,0.000009000,10.079487000,0.00005275000,0.02520700000,0.00002790000000000000057731597280,7.041415000000010512763992665,Wired
20.298082000,624,1187,9,15,69.33333333333333,66.0,9.899494936611665,60,94,66.0,66.0,64.8,78.0,79.13333333333334,79.0,8.391038303423707,66,94,76.5,84.0,66.0,88.2,2.53726025,0.0324705,4.639641715202764,0E-9,10.091401000,0.01795275000,2.57094925000,0.01253070000000000119244614183,10.03925379999999998676685209,1.4488125714285716,0.0003195,3.6583790426298353,0.000009000,10.100379000,0.00004475000,0.03177650000,0.00002520000000000000017763568394,7.057897700000010692205520968,Wired
10.552740000,877184,256916,9343,4639,93.88676014128224,94.0,1.9359303153743703,60,94,94.0,94.0,94.0,94.0,55.38176331105842,54.0,5.935888923544615,54,94,54.0,54.0,54.0,54.0,0.001129601798330122,6e-05,0.0019051851400328891,0E-9,0.047581000,0.00001700000,0.00161400000,0.00001200000000000000000000000000,0.003752799999999999272404238582,0.0022733451918930574,0.001632,0.0023931880934127178,0.000010000,0.047595000,0.00053025000,0.00363175000,0.00003700000000000000000000000000,0.005167300000000000181898940355,Wired
13.342132000,48036,204892,792,2182,60.65151515151515,60.0,4.641349113697323,60,94,60.0,60.0,60.0,60.0,93.90100824931255,94.0,1.862122479653367,54,94,94.0,94.0,94.0,94.0,0.016867374209860935,0.013318,0.01902364848105315,0E-9,0.139823000,0.0087895000,0.0216405000,0E-9,0.035932000,0.006117425034387895,0.004031,0.009868929207900282,0.000003000,0.157047000,0.002914000,0.005627000,0.000021000,0.009085000,Wired
20.178691000,499318,217262,5313,3281,93.98042537172972,94.0,0.7195061159938391,66,94,94.0,94.0,94.0,94.0,66.21822615056385,66.0,1.6896158890407214,66,86,66.0,66.0,66.0,66.0,0.0037986955948795184,3e-05,0.10533201622957539,0E-9,7.146325000,0.00001100000,0.00039925000,0.000007000000000000000000000000000,0.006027900000000066029315348715,0.006152032926829268,0.000221,0.1342182479898831,0.000005000,7.168046000,0.00003575000,0.00191250000,0.00001500000000000000000000000000,0.01338759999999999672581907362,Wired
13.140197000,1504018,566988,16001,8484,93.99525029685644,94.0,0.3506813923065609,66,94,94.0,94.0,94.0,94.0,66.83026874115983,66.0,4.389924311153094,66,94,66.0,66.0,66.0,66.0,0.0008212623125000001,0.000197,0.023134581396983506,0E-9,2.923849000,0.00000900000,0.00077300000,0E-50,0.002152100000000000363797880709,0.0015468039608629023,0.000753,0.03155888906123246,0.000004000,2.905208000,0.0002925000,0.0017550000,0.00009900000000000000000000000000,0.003158800000000000181898940355,Wired
15.196681000,295642,95174,3156,1642,93.67617237008872,94.0,3.255279664369643,60,94,94.0,94.0,94.0,94.0,57.96224116930573,54.0,10.010648168500484,54,94,54.0,54.0,54.0,66.0,0.004816695721077654,0.001199,0.010743172686481284,0E-9,0.248927000,0.0000190000,0.0061860000,0.00001300000000000000000000000000,0.01256579999999999517967808060,0.009260613040828763,0.005392,0.013727558431706019,0.000008000,0.247862000,0.001346000,0.012068000,0.000409000,0.022623000,Wired
10.333606000,1452728,494914,15459,7355,93.97296073484702,94.0,0.8014371869973117,60,94,94.0,94.0,94.0,94.0,67.28946295037389,66.0,4.657580481262955,66,94,66.0,66.0,66.0,66.0,0.0006684956656747316,2.2e-05,0.0024608878969314065,0E-9,0.148236000,0.00001900000,0.00056700000,0.00001600000000000000000000000000,0.001565000000000000000000000000,0.0014012821593690507,0.000583,0.0035206130196609726,0.000006000,0.148246000,0.00005000000,0.00128400000,0.00003500000000000000000000000000,0.003155000000000000000000000000,Wired
10.098004000,385156,850840,5279,9052,72.9600303087706,66.0,10.592655537885092,60,94,66.0,78.0,66.0,94.0,93.9946973044631,94.0,0.3616436823437451,66,94,94.0,94.0,94.0,94.0,0.0019132254641909814,0.0,0.003702652223615709,0E-9,0.035975000,0E-11,0.00005875000,0E-51,0.008969000000000000000000000000,0.0011089477405811512,0.000412,0.0019671952494971978,0.000002000,0.027289000,0.0000080000,0.0011785000,0.000005000,0.003029000,Wired
20.173268000,829164,354754,8822,5331,93.98821128995692,94.0,0.5584297439734556,66,94,94.0,94.0,94.0,94.0,66.54548865128494,66.0,3.5893766280857586,66,94,66.0,66.0,66.0,66.0,0.0022869570343498472,1.8e-05,0.08008194651801454,0E-9,7.030059000,0.000008000,0.000287000,0.000006000,0.001900000,0.003784851031894934,0.00018649999999999998,0.10319712312436877,0.000004000,7.054433000,0.00002000000,0.00056500000,0.00001000000000000000000000000000,0.004970000000000014551915228367,Wired
10.753900000,572460,220433,6098,3179,93.87668087897671,94.0,1.8300457408612756,66,94,94.0,94.0,94.0,94.0,69.34035860333438,66.0,7.804158336922914,66,94,66.0,66.0,66.0,78.0,0.001763801869772019,0.000412,0.002339393857711678,0E-9,0.022597000,0.000018000,0.003371000,0.00001200000000000000000000000000,0.005446200000000001637090463191,0.0033791362492133414,0.0033635,0.002693771746613479,0.000004000,0.027611000,0.00083100000,0.00544525000,0.00003770000000000004547473508865,0.006446600000000000363797880709,Wired
10.602227000,227138,1032292,3764,10984,60.344845908607866,60.0,3.4006295242901836,60,94,60.0,60.0,60.0,60.0,93.98142753095412,94.0,0.8228399452836869,54,94,94.0,94.0,94.0,94.0,0.0028174932234918946,0.004023,0.002730794827002132,0E-9,0.021191000,0E-10,0.0048210000,0E-51,0.005179600000000001273292582482,0.0009648524993171265,0.000915,0.0012327140872305938,0.000001000,0.027403000,0.0000130000,0.0009995000,0.000005000000000000000000000000000,0.001872000000000000000000000000,Wired
23.957264000,9986,293440,162,3124,61.641975308641975,60.0,7.125858155970681,60,94,60.0,60.0,60.0,60.0,93.93085787451984,94.0,1.595810366914625,54,94,94.0,94.0,94.0,94.0,0.14880288198757763,0.002026,0.5158348748479664,0E-9,4.884773000,0E-9,0.084114000,0E-9,0.293800000,0.006135496637848222,0.001456,0.06891727362647605,0.000003000,2.229825000,0.0013320000,0.0014880000,0.001062200000000000045474735089,0.001942000000000000000000000000,Wired
10.198389000,258022,670638,3613,7135,71.41489067257127,66.0,7.444127039211379,66,94,66.0,78.0,66.0,78.0,93.9927119831815,94.0,0.41006762369517175,66,94,94.0,94.0,94.0,94.0,0.002823468715393134,0.0,0.00455965341353733,0E-9,0.041632000,0E-11,0.00749300000,0E-52,0.008302900000000000090949470177,0.001429543313708999,0.000485,0.00296554273638261,0.000002000,0.067500000,0.00001700000,0.00084300000,0.000006000000000000000000000000000,0.006015099999999997635313775390,Wired
20.173197000,968096,422038,10300,6297,93.98990291262136,94.0,0.5168253551296472,66,94,94.0,94.0,94.0,94.0,67.02207400349373,66.0,5.031001914077625,66,94,66.0,66.0,66.0,66.0,0.0019587513350810756,1.8e-05,0.07497252935305243,0E-9,7.020859000,0.0000090000,0.0002735000,0.000006000000000000000000000000000,0.001972400000000008731149137020,0.003204127382465057,0.000167,0.09610231095457664,0.000003000,7.054205000,0.00002100000,0.00053600000,0.0000100000,0.0044585000,Wired
